_type,url,date,content,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,Searh,,manual_label
snscrape.modules.twitter.Tweet,https://twitter.com/ManvandeZaak/status/1500259204522778626,2022-03-05 23:57:22+00:00,"I don’t care @shell @Shell_Nederland!! You shouldn’t have bought the oil and finance #Putin’s war in the first place. 

#StandWithUkraine #StopPutinNOW #StopRussia #RussianUkraineWar https://t.co/0CV0L5aRla","I don’t care @shell @Shell_Nederland!! You shouldn’t have bought the oil and finance #Putin’s war in the first place. 

#StandWithUkraine #StopPutinNOW #StopRussia #RussianUkraineWar twitter.com/spectatorindex…",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ManvandeZaak', 'id': 119411796, 'displayname': 'Robin Wollenberg | Man van de Zaak', 'description': 'Strategy | Marketing | Communication| Manager | People | Music | Fashion | Design | Art of being | loves coffee and a newspaper', 'rawDescription': 'Strategy | Marketing | Communication| Manager | People | Music | Fashion | Design | Art of being | loves coffee and a newspaper', 'descriptionUrls': None, 'verified': False, 'created': '2010-03-03T15:28:13+00:00', 'followersCount': 1644, 'friendsCount': 479, 'statusesCount': 69120, 'favouritesCount': 229, 'listedCount': 132, 'mediaCount': 3518, 'location': '🧑🏼\u200d💻 Utrecht ⚪️🔴', 'protected': False, 'linkUrl': 'https://www.manvandezaak.nl', 'linkTcourl': 'https://t.co/Y7vo1parYB', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/757503330251894784/EIMVVg60_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/119411796/1637074158', 'label': None, 'url': 'https://twitter.com/ManvandeZaak'}",0,0,1,0,1.50E+18,en,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>",http://tapbots.com/tweetbot,Tweetbot for iΟS,['https://twitter.com/spectatorindex/status/1500210968949067776'],['https://t.co/0CV0L5aRla'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/spectatorindex/status/1500210968949067776', 'date': '2022-03-05T20:45:42+00:00', 'content': 'BREAKING: Royal Dutch Shell says profits it makes from Russian oil purchases will go towards Ukraine humanitarian aid, this comes after the company bought Russian oil at record discount on Friday.', 'renderedContent': 'BREAKING: Royal Dutch Shell says profits it makes from Russian oil purchases will go towards Ukraine humanitarian aid, this comes after the company bought Russian oil at record discount on Friday.', 'id': 1500210968949067776, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'spectatorindex', 'id': 1626294277, 'displayname': 'The Spectator Index', 'description': 'Focused on finance, business, news, science and sports.', 'rawDescription': 'Focused on finance, business, news, science and sports.', 'descriptionUrls': None, 'verified': False, 'created': '2013-07-27T20:42:27+00:00', 'followersCount': 2181972, 'friendsCount': 0, 'statusesCount': 10286, 'favouritesCount': 1, 'listedCount': 12838, 'mediaCount': 1530, 'location': 'Global', 'protected': False, 'linkUrl': 'http://spectatorindex.com', 'linkTcourl': 'https://t.co/GvV8ovNJVe', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1145865652533547008/XBahoZmX_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1626294277/1430626667', 'label': None, 'url': 'https://twitter.com/spectatorindex'}, 'replyCount': 305, 'retweetCount': 1267, 'likeCount': 6719, 'quoteCount': 460, 'conversationId': 1500210968949067776, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'sourceUrl': 'http://twitter.com/download/android', 'sourceLabel': 'Twitter for Android', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'Shell', 'id': 20663500, 'displayname': 'Shell', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Shell'}, {'_type': 'snscrape.modules.twitter.User', 'username': 'Shell_Nederland', 'id': 950080579, 'displayname': 'Shell Nederland', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/Shell_Nederland'}]",,,"['Putin', 'StandWithUkraine', 'StopPutinNOW', 'StopRussia', 'RussianUkraineWar']",,StandWithUkraine,,stopputin'
snscrape.modules.twitter.Tweet,https://twitter.com/AleksandrDumont/status/1500259187800129541,2022-03-05 23:57:18+00:00,"Guerre en #Ukraine - Pour Bernard-Henri Lévy, ""tout ce qui se passe actuellement, #Poutine l'a méthodiquement préparé."" #Russie #StandWithUkraine 
https://t.co/6boTu7VV3i","Guerre en #Ukraine - Pour Bernard-Henri Lévy, ""tout ce qui se passe actuellement, #Poutine l'a méthodiquement préparé."" #Russie #StandWithUkraine 
youtube.com/watch?v=avKUbb…",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AleksandrDumont', 'id': 22290941, 'displayname': 'Alexandre Dumont', 'description': '#Manager Management Artistique | Arielle Dombasle - Bernard-Henri Lévy - Petosaure - Tanya Drouginska - Valentin', 'rawDescription': '#Manager Management Artistique | Arielle Dombasle - Bernard-Henri Lévy - Petosaure - Tanya Drouginska - Valentin', 'descriptionUrls': None, 'verified': False, 'created': '2009-02-28T20:15:35+00:00', 'followersCount': 1842, 'friendsCount': 731, 'statusesCount': 63334, 'favouritesCount': 30263, 'listedCount': 96, 'mediaCount': 9466, 'location': 'Corvisart, Paris, France', 'protected': False, 'linkUrl': 'http://www.alexandredumont.com', 'linkTcourl': 'https://t.co/PjSVhCAEUI', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1424275917636096000/0IHlz3rx_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/22290941/1398249364', 'label': None, 'url': 'https://twitter.com/AleksandrDumont'}",0,0,0,0,1.50E+18,fr,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['https://www.youtube.com/watch?v=avKUbbnFZUE&t=205s&ab_channel=BHLTV'],['https://t.co/6boTu7VV3i'],,,,,,,,,"['Ukraine', 'Poutine', 'Russie', 'StandWithUkraine']",,StandWithUkraine,,standwithukraine'
snscrape.modules.twitter.Tweet,https://twitter.com/Stennett4Senate/status/1500259124784865281,2022-03-05 23:57:03+00:00,@AaronParnas Absolutely! The Ukrainian people are united and determined to keep their country. #StandWithUkraine #RussianWarshipGoFYourself,@AaronParnas Absolutely! The Ukrainian people are united and determined to keep their country. #StandWithUkraine #RussianWarshipGoFYourself,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'Stennett4Senate', 'id': 1337874870189875210, 'displayname': '@Stennett4Senate 2024 (D) TX 🇺🇸 🇺🇦 🌻', 'description': ""@SenTedCruz must be replaced in '24! He/Him/His #ProChoice #GetVaccinated #GetBoosted #Stennett4Senate #MentalHealthMatters #CrimeaIsUkraine #FlipTexasBlue"", 'rawDescription': ""@SenTedCruz must be replaced in '24! He/Him/His #ProChoice #GetVaccinated #GetBoosted #Stennett4Senate #MentalHealthMatters #CrimeaIsUkraine #FlipTexasBlue"", 'descriptionUrls': None, 'verified': False, 'created': '2020-12-12T21:40:30+00:00', 'followersCount': 635, 'friendsCount': 2294, 'statusesCount': 9053, 'favouritesCount': 75823, 'listedCount': 2, 'mediaCount': 603, 'location': 'Austin, TX', 'protected': False, 'linkUrl': 'https://stennett4senate.com', 'linkTcourl': 'https://t.co/4eKH7XygAf', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499197906733121536/QnZ6kVb7_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1337874870189875210/1646276748', 'label': None, 'url': 'https://twitter.com/Stennett4Senate'}",0,2,3,0,1.50E+18,en,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,,,,,,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'AaronParnas', 'id': 3103505578, 'displayname': 'Aaron Parnas', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/AaronParnas'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'AaronParnas', 'id': 3103505578, 'displayname': 'Aaron Parnas', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/AaronParnas'}]",,,"['StandWithUkraine', 'RussianWarshipGoFYourself']",,StandWithUkraine,,"standwithukraine', 'stopputin'"
snscrape.modules.twitter.Tweet,https://twitter.com/NAO19860121/status/1500259089372237826,2022-03-05 23:56:55+00:00,"#NowPlaying 

#森山直太朗 
夏の終り

この歌、反戦歌だったのね

#NoWar
#StandWithUkraine","#NowPlaying 

#森山直太朗 
夏の終り

この歌、反戦歌だったのね

#NoWar
#StandWithUkraine",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'NAO19860121', 'id': 1487263899963445252, 'displayname': 'NAO🇺🇦', 'description': 'こんにちは😃🎶音楽垢です。徳永英明さん好き、松本伊代ちゃん好き、他にも好きな人がたくさん❤️いろんな音楽が聴きたい📻🎶基本無言フォローは大歓迎ですが、違法動画はお断りです。よろしくお願いします。', 'rawDescription': 'こんにちは😃🎶音楽垢です。徳永英明さん好き、松本伊代ちゃん好き、他にも好きな人がたくさん❤️いろんな音楽が聴きたい📻🎶基本無言フォローは大歓迎ですが、違法動画はお断りです。よろしくお願いします。', 'descriptionUrls': None, 'verified': False, 'created': '2022-01-29T03:18:56+00:00', 'followersCount': 10, 'friendsCount': 45, 'statusesCount': 491, 'favouritesCount': 1902, 'listedCount': 0, 'mediaCount': 3, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1487352194680586240/ucV1opdn_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/NAO19860121'}",0,0,1,0,1.50E+18,ja,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['NowPlaying', '森山直太朗', 'NoWar', 'StandWithUkraine']",,StandWithUkraine,,"nowar', 'forget', 'war'"
snscrape.modules.twitter.Tweet,https://twitter.com/EnglishUkraine/status/1500259077854740484,2022-03-05 23:56:52+00:00,"This is your reminder to DONATE to Ukraine via/ Links in Bio and to get the TRUTH to Russia by any means.

#StandWithUkraine
#StopPutinNOW","This is your reminder to DONATE to Ukraine via/ Links in Bio and to get the TRUTH to Russia by any means.

#StandWithUkraine
#StopPutinNOW",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'EnglishUkraine', 'id': 1497280599706460160, 'displayname': 'UkraineEnglishUpdates', 'description': 'Posting live updates of Russian invasion of Ukraine in English. Backup: @EnglishUkr. Click for where to donate and more info linktr.ee/HelpUkraine2022', 'rawDescription': 'Posting live updates of Russian invasion of Ukraine in English. Backup: @EnglishUkr. Click for where to donate and more info https://t.co/rlelQiduUu', 'descriptionUrls': [{'text': 'linktr.ee/HelpUkraine2022', 'url': 'http://linktr.ee/HelpUkraine2022', 'tcourl': 'https://t.co/rlelQiduUu', 'indices': [125, 148]}], 'verified': False, 'created': '2022-02-25T18:41:37+00:00', 'followersCount': 28787, 'friendsCount': 15, 'statusesCount': 2255, 'favouritesCount': 2328, 'listedCount': 449, 'mediaCount': 971, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1497281056323653632/MwlVtsV2_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1497280599706460160/1645878962', 'label': None, 'url': 'https://twitter.com/EnglishUkraine'}",1,12,29,0,1.50E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,"['StandWithUkraine', 'StopPutinNOW']",,StandWithUkraine,,donateforukraine'
snscrape.modules.twitter.Tweet,https://twitter.com/adamwalton/status/1500259072888688642,2022-03-05 23:56:51+00:00,playing KATARINA GRYVUL 'No Pain' https://t.co/9RxYR5MIMx #StandWithUkraine #Зупинитивійну #МирдляУкраїни 🇺🇦 https://t.co/G3bi2ZfjDy,playing KATARINA GRYVUL 'No Pain' katarinagryvul.bandcamp.com #StandWithUkraine #Зупинитивійну #МирдляУкраїни 🇺🇦 https://t.co/G3bi2ZfjDy,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'adamwalton', 'id': 12359262, 'displayname': 'Adam Walton 💙', 'description': 'New noises @BBCRadioWales, Sat 10pm. Producer @JaniceLongDJ. Writer: @OnMakingMusic. 1/3rd of @the_immediate. New solo EP out now: linktr.ee/waltonic', 'rawDescription': 'New noises @BBCRadioWales, Sat 10pm. Producer @JaniceLongDJ. Writer: @OnMakingMusic. 1/3rd of @the_immediate. New solo EP out now: https://t.co/YYymxcjl0J', 'descriptionUrls': [{'text': 'linktr.ee/waltonic', 'url': 'https://linktr.ee/waltonic', 'tcourl': 'https://t.co/YYymxcjl0J', 'indices': [131, 154]}], 'verified': False, 'created': '2008-01-17T14:30:38+00:00', 'followersCount': 13627, 'friendsCount': 6135, 'statusesCount': 108427, 'favouritesCount': 59806, 'listedCount': 182, 'mediaCount': 4629, 'location': 'Nannerch / Mold / Chester', 'protected': False, 'linkUrl': 'https://linktr.ee/waltonic', 'linkTcourl': 'https://t.co/YYymxcjl0J', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/767969374846222336/rUqzkLTr_normal.jpg', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/adamwalton'}",4,1,7,0,1.50E+18,en,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",https://about.twitter.com/products/tweetdeck,TweetDeck,['http://katarinagryvul.bandcamp.com'],['https://t.co/9RxYR5MIMx'],"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FNH9q1EWQAQVHiV?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FNH9q1EWQAQVHiV?format=jpg&name=large'}]",,,,,,,,"['StandWithUkraine', 'Зупинитивійну', 'МирдляУкраїни']",,StandWithUkraine,,standwithukraine'
snscrape.modules.twitter.Tweet,https://twitter.com/NokiFetahu/status/1500259069562601474,2022-03-05 23:56:50+00:00,"Ukraine border 2022 !.
Kosovo border 1999 !.
#StandWithUkraine https://t.co/xoLZFbJDEK","Ukraine border 2022 !.
Kosovo border 1999 !.
#StandWithUkraine https://t.co/xoLZFbJDEK",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'NokiFetahu', 'id': 1500127232689332231, 'displayname': 'Noki Fetahu', 'description': 'Msc', 'rawDescription': 'Msc', 'descriptionUrls': None, 'verified': False, 'created': '2022-03-05T15:13:09+00:00', 'followersCount': 1, 'friendsCount': 17, 'statusesCount': 9, 'favouritesCount': 30, 'listedCount': 0, 'mediaCount': 5, 'location': 'Berlin, Germany', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1500152292305219589/CJOksdQW_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1500127232689332231/1646499312', 'label': None, 'url': 'https://twitter.com/NokiFetahu'}",0,0,0,0,1.50E+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FNH9q2QWUAYLnBl?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FNH9q2QWUAYLnBl?format=jpg&name=large'}]",,,,,,,,['StandWithUkraine'],,StandWithUkraine,,standwithukraine'
snscrape.modules.twitter.Tweet,https://twitter.com/myretardedcat/status/1500259050470191109,2022-03-05 23:56:45+00:00,Lies!  #Russia lies!  Putin lies!  Putin invaded Ukraine.  The world wants life without #Putin!  #standwithUkraine Listen to news that is not Russian https://t.co/BSLhikJ2Hi,Lies!  #Russia lies!  Putin lies!  Putin invaded Ukraine.  The world wants life without #Putin!  #standwithUkraine Listen to news that is not Russian twitter.com/meduza_en/stat…,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'myretardedcat', 'id': 1554319970, 'displayname': 'Rose Kriedemann', 'description': 'Lives in Canada and travels the world.', 'rawDescription': 'Lives in Canada and travels the world.', 'descriptionUrls': None, 'verified': False, 'created': '2013-06-29T00:07:33+00:00', 'followersCount': 218, 'friendsCount': 621, 'statusesCount': 2262, 'favouritesCount': 1178, 'listedCount': 9, 'mediaCount': 172, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1499000331568615427/XBdtsQ5k_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1554319970/1645803229', 'label': None, 'url': 'https://twitter.com/myretardedcat'}",0,0,0,0,1.50E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/meduza_en/status/1500066968958914564'],['https://t.co/BSLhikJ2Hi'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/meduza_en/status/1500066968958914564', 'date': '2022-03-05T11:13:29+00:00', 'content': 'Russia’s skies are about to get even lonelier. https://t.co/UKpOmtlg3G https://t.co/xpT4s0U20B', 'renderedContent': 'Russia’s skies are about to get even lonelier. meduza.io/en/live/2022/0… https://t.co/xpT4s0U20B', 'id': 1500066968958914564, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'meduza_en', 'id': 3004163369, 'displayname': 'Meduza in English', 'description': 'Breaking news in Russia, investigative reports, interviews, and opinions. In English. You’re welcome. Find us on Instagram instagram.com/meduza_en', 'rawDescription': 'Breaking news in Russia, investigative reports, interviews, and opinions. In English. You’re welcome. Find us on Instagram https://t.co/b7rk2DXDEE', 'descriptionUrls': [{'text': 'instagram.com/meduza_en', 'url': 'https://www.instagram.com/meduza_en', 'tcourl': 'https://t.co/b7rk2DXDEE', 'indices': [123, 146]}], 'verified': True, 'created': '2015-01-29T15:18:21+00:00', 'followersCount': 65097, 'friendsCount': 4, 'statusesCount': 11513, 'favouritesCount': 3, 'listedCount': 1996, 'mediaCount': 2134, 'location': '', 'protected': False, 'linkUrl': 'https://meduza.io/en', 'linkTcourl': 'https://t.co/2pGp1Dede3', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1498923081783558150/2lg7HHem_normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/3004163369/1646206087', 'label': None, 'url': 'https://twitter.com/meduza_en'}, 'replyCount': 2, 'retweetCount': 57, 'likeCount': 105, 'quoteCount': 9, 'conversationId': 1500066968958914564, 'lang': 'en', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'sourceUrl': 'https://mobile.twitter.com', 'sourceLabel': 'Twitter Web App', 'outlinks': ['https://meduza.io/en/live/2022/02/27/russia-s-war-against-ukraine'], 'tcooutlinks': ['https://t.co/UKpOmtlg3G'], 'media': [{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/FNFO0WuXsAE0dtf?format=png&name=small', 'fullUrl': 'https://pbs.twimg.com/media/FNFO0WuXsAE0dtf?format=png&name=large'}], 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,"['Russia', 'Putin', 'standwithUkraine']",,StandWithUkraine,,stopputin'
snscrape.modules.twitter.Tweet,https://twitter.com/ericjw/status/1500259044732272640,2022-03-05 23:56:44+00:00,#StandWithUkraine 🇺🇦 https://t.co/HGK2IZK5DY,#StandWithUkraine 🇺🇦 twitter.com/TsybulskaLiubo…,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'ericjw', 'id': 29129511, 'displayname': 'Eric Winberg', 'description': '', 'rawDescription': '', 'descriptionUrls': None, 'verified': False, 'created': '2009-04-06T02:51:29+00:00', 'followersCount': 85, 'friendsCount': 693, 'statusesCount': 19815, 'favouritesCount': 43556, 'listedCount': 0, 'mediaCount': 96, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': None, 'label': None, 'url': 'https://twitter.com/ericjw'}",0,0,0,0,1.50E+18,und,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",https://mobile.twitter.com,Twitter Web App,['https://twitter.com/TsybulskaLiubov/status/1500075457798189057'],['https://t.co/HGK2IZK5DY'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/TsybulskaLiubov/status/1500075457798189057', 'date': '2022-03-05T11:47:13+00:00', 'content': 'In Kyiv a woman knocked down a Russian drone from a balcony with a jar of cucumbers. How did they expect to occupy this country?', 'renderedContent': 'In Kyiv a woman knocked down a Russian drone from a balcony with a jar of cucumbers. How did they expect to occupy this country?', 'id': 1500075457798189057, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'TsybulskaLiubov', 'id': 827434158020579328, 'displayname': 'Liubov Tsybulska', 'description': 'hybrid warfare expert. Founder of @StratcomCentre Former head of @HWAG_ucmc, an advisor to @MFA_Ukraine, @GeneralStaffUA', 'rawDescription': 'hybrid warfare expert. Founder of @StratcomCentre Former head of @HWAG_ucmc, an advisor to @MFA_Ukraine, @GeneralStaffUA', 'descriptionUrls': None, 'verified': True, 'created': '2017-02-03T08:30:51+00:00', 'followersCount': 18615, 'friendsCount': 352, 'statusesCount': 380, 'favouritesCount': 996, 'listedCount': 326, 'mediaCount': 82, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1354719440420687874/dOO-WDyv_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/827434158020579328/1646680862', 'label': None, 'url': 'https://twitter.com/TsybulskaLiubov'}, 'replyCount': 3841, 'retweetCount': 46470, 'likeCount': 274454, 'quoteCount': 7432, 'conversationId': 1500075457798189057, 'lang': 'en', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'sourceUrl': 'http://twitter.com/download/iphone', 'sourceLabel': 'Twitter for iPhone', 'outlinks': None, 'tcooutlinks': None, 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,['StandWithUkraine'],,StandWithUkraine,,standwithukraine
snscrape.modules.twitter.Tweet,https://twitter.com/GeorgeXjr4/status/1500259018060804102,2022-03-05 23:56:38+00:00,What part of Americans should leave Russia before  / earlier during the war didn't they understand? 🤬 #StandWithUkraine #PutinWarCriminal,What part of Americans should leave Russia before  / earlier during the war didn't they understand? 🤬 #StandWithUkraine #PutinWarCriminal,1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'GeorgeXjr4', 'id': 2349580202, 'displayname': 'Runningwolf 🆖 ❤🧡💛💚💙💜🖤 🇺🇦', 'description': 'love Yankees, Giants,Rangers,  sharks,wolves #LGBTQ #BlackLivesMatter #GH #Supernatural #StarWars  #WWE  #DeadFiles #DestinationFear #AEW #StandWithUkraine', 'rawDescription': 'love Yankees, Giants,Rangers,  sharks,wolves #LGBTQ #BlackLivesMatter #GH #Supernatural #StarWars  #WWE  #DeadFiles #DestinationFear #AEW #StandWithUkraine', 'descriptionUrls': None, 'verified': False, 'created': '2014-02-18T05:09:23+00:00', 'followersCount': 1263, 'friendsCount': 2656, 'statusesCount': 60820, 'favouritesCount': 512789, 'listedCount': 29, 'mediaCount': 2175, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1496234303465959429/Uimtd0jr_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/2349580202/1613961139', 'label': None, 'url': 'https://twitter.com/GeorgeXjr4'}",0,0,0,0,1.50E+18,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,"['StandWithUkraine', 'PutinWarCriminal']",,StandWithUkraine,,americans leaving russia
snscrape.modules.twitter.Tweet,https://twitter.com/operadame/status/1500259016546660355,2022-03-05 23:56:37+00:00,"I shudder to think what the situation would be in Ukraine if Mr. I Know More Than My Generals was still in office. I wish we could  do more to help, but I trust President Biden 💯
#StandWithUkraine🌻💙💛","I shudder to think what the situation would be in Ukraine if Mr. I Know More Than My Generals was still in office. I wish we could  do more to help, but I trust President Biden 💯
#StandWithUkraine🌻💙💛",1.50E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'operadame', 'id': 1251242412153937920, 'displayname': 'Operadame🕊', 'description': ""Yes, isn't it pretty to think so?🌻"", 'rawDescription': ""Yes, isn't it pretty to think so?🌻"", 'descriptionUrls': None, 'verified': False, 'created': '2020-04-17T20:14:13+00:00', 'followersCount': 10079, 'friendsCount': 10942, 'statusesCount': 48265, 'favouritesCount': 388373, 'listedCount': 5, 'mediaCount': 5380, 'location': '', 'protected': False, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1500980528262037504/-l97kac-_normal.jpg', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/1251242412153937920/1638064073', 'label': None, 'url': 'https://twitter.com/operadame'}",0,2,14,0,1.50E+18,en,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://twitter.com/download/android,Twitter for Android,,,,,,,,,,,['StandWithUkraine'],,StandWithUkraine,,trust president biden
